battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
731,True,0.5,True,0,True,28,0.5,130.0,8,0,424.0,1032.0,1774,12,8,10,True,False,False,Medium Cost
926,True,0.8,False,6,True,59,0.8,161.0,7,14,84.0,793.0,256,18,7,2,True,False,True,low Cost
1261,False,0.5,False,3,True,52,0.3,86.0,2,9,605.0,1429.0,1365,9,3,16,True,False,True,Medium Cost
618,False,1.1,False,11,True,45,0.2,188.0,3,20,1175.0,1586.0,2339,19,2,10,True,True,False,High Cost
936,True,2.3,False,5,True,57,0.2,129.0,2,6,657.0,938.0,2049,12,8,5,True,True,False,Medium Cost
1485,True,0.9,True,0,True,28,0.8,158.0,5,1,371.0,1023.0,3241,14,11,11,True,True,False,Very High Cost
1339,True,0.5,True,10,True,21,0.5,80.0,4,11,833.0,1441.0,867,8,3,3,True,True,False,low Cost
508,True,1.3,False,1,False,50,0.7,82.0,5,9,102.0,1195.0,2175,14,4,14,False,False,True,Medium Cost
1938,True,0.5,True,5,False,44,0.5,121.0,2,9,1299.0,1935.0,3497,18,10,18,False,True,False,Very High Cost
995,False,1.3,True,1,False,10,0.1,104.0,4,3,258.0,1889.0,609,11,3,5,True,False,True,low Cost
1086,True,1.7,True,0,True,43,0.2,111.0,6,1,56.0,1150.0,3285,11,5,17,True,True,False,High Cost
1322,False,2.3,True,1,True,35,0.1,157.0,1,3,443.0,708.0,3684,15,8,6,True,False,False,Very High Cost
1864,False,1.9,True,2,False,57,0.1,181.0,6,6,1279.0,1793.0,3586,19,9,8,False,False,True,Very High Cost
1944,True,0.5,False,1,True,26,0.5,92.0,4,9,313.0,712.0,2322,19,8,7,True,False,True,High Cost
581,False,0.6,False,5,True,56,0.2,180.0,2,10,523.0,565.0,354,10,4,13,True,True,True,low Cost
1020,True,0.7,True,3,True,27,0.7,128.0,4,4,919.0,1482.0,3204,18,1,9,True,False,True,Very High Cost
1936,False,1.3,False,2,False,44,0.1,139.0,3,3,570.0,1021.0,1400,17,7,3,False,False,True,Medium Cost
1329,True,1.7,False,5,True,23,0.6,198.0,8,6,380.0,682.0,2308,11,10,9,True,True,False,Medium Cost
808,True,0.5,True,3,False,46,0.5,105.0,8,15,119.0,529.0,1082,15,5,10,True,False,True,low Cost
994,False,1.2,True,4,False,40,0.9,164.0,2,17,296.0,839.0,3104,17,7,11,False,False,False,High Cost
1811,True,2.0,False,3,True,22,0.2,82.0,2,8,358.0,614.0,2847,9,2,4,True,False,True,High Cost
765,True,2.5,False,3,False,44,0.3,88.0,8,11,1364.0,1851.0,2256,6,1,19,False,True,True,High Cost
993,True,2.3,True,0,False,16,0.4,106.0,7,13,424.0,1639.0,1113,14,1,6,False,False,True,low Cost
1136,True,1.6,False,15,False,32,0.5,150.0,6,19,961.0,1030.0,3210,10,3,8,True,True,True,Very High Cost
719,True,0.5,True,0,True,23,0.4,113.0,6,9,431.0,1727.0,3990,14,9,12,True,True,True,Very High Cost
733,True,0.6,True,0,False,63,0.3,105.0,7,10,950.0,1739.0,984,17,4,9,True,False,True,low Cost
1946,False,2.7,True,8,False,8,0.3,123.0,8,19,647.0,1849.0,3117,6,0,2,True,False,False,Very High Cost
1230,True,1.6,False,0,True,48,0.7,111.0,7,2,1960.0,1963.0,1622,18,17,16,True,True,True,High Cost
1577,False,1.0,True,0,True,64,0.1,105.0,3,7,116.0,1432.0,2967,7,3,7,True,True,True,Very High Cost
1514,True,1.4,False,3,True,12,0.6,138.0,3,4,306.0,538.0,1037,15,3,15,True,False,True,low Cost
579,True,2.5,False,3,False,7,1.0,89.0,8,10,808.0,1517.0,2908,12,4,11,False,False,True,High Cost
574,True,3.0,False,1,True,30,0.9,126.0,2,3,94.0,1334.0,1167,5,3,19,True,False,False,low Cost
1072,True,2.2,True,6,False,19,0.4,114.0,8,16,380.0,877.0,2715,15,9,16,False,True,False,High Cost
843,False,1.3,True,1,False,16,0.9,119.0,7,4,593.0,732.0,1734,17,8,14,False,False,True,Medium Cost
1492,True,1.5,False,5,False,11,0.9,85.0,3,7,1684.0,1746.0,2259,14,12,19,False,True,True,Very High Cost
1807,True,2.9,False,0,False,16,0.2,125.0,3,0,1221.0,1415.0,2921,8,5,17,False,True,False,Very High Cost
909,True,0.7,True,7,False,47,0.1,146.0,3,9,410.0,1643.0,1244,14,10,16,False,True,False,low Cost
1876,False,1.3,True,9,True,64,1.0,98.0,3,19,600.0,1211.0,3132,17,0,2,True,True,True,Very High Cost
1436,True,2.4,True,3,True,23,0.3,106.0,5,4,189.0,1411.0,2488,8,4,8,True,False,False,High Cost
1251,False,0.5,True,10,True,29,0.7,133.0,6,16,308.0,591.0,1052,11,9,11,True,False,False,low Cost
636,False,0.5,False,8,True,28,0.9,152.0,2,15,148.0,742.0,2927,15,6,3,True,False,False,High Cost
1354,True,0.7,True,3,True,26,0.5,136.0,4,6,297.0,918.0,2090,5,1,13,True,True,False,Medium Cost
930,True,0.5,True,3,True,34,0.5,190.0,4,16,1050.0,1726.0,2131,7,2,6,True,False,True,High Cost
1830,True,1.0,False,7,True,47,0.3,117.0,1,11,1191.0,1882.0,3362,13,10,11,True,False,False,Very High Cost
1424,False,0.5,True,16,True,23,0.6,80.0,4,18,1399.0,1663.0,1053,14,11,16,True,True,True,Medium Cost
583,True,0.9,True,1,False,51,0.9,88.0,8,2,1658.0,1794.0,1799,16,9,7,False,True,False,Medium Cost
648,True,0.5,True,9,True,54,0.4,109.0,5,20,1153.0,1817.0,3124,5,0,13,True,False,False,Very High Cost
1203,True,0.5,True,0,True,11,0.9,109.0,2,12,35.0,510.0,1672,17,13,19,True,True,False,low Cost
1777,False,2.2,True,0,False,15,0.2,100.0,4,7,553.0,874.0,1552,10,8,10,True,True,False,Medium Cost
1299,True,2.8,True,0,False,64,0.5,83.0,6,6,46.0,908.0,1938,19,8,5,True,False,True,Medium Cost
1494,False,1.9,False,2,True,47,0.4,129.0,2,9,207.0,1177.0,3202,13,1,14,True,False,False,Very High Cost
527,False,0.7,True,4,False,53,0.9,128.0,1,11,67.0,1924.0,1302,13,7,13,False,False,False,low Cost
793,True,2.8,True,1,True,64,0.4,179.0,4,2,818.0,1006.0,2296,12,0,5,True,True,False,Medium Cost
873,True,0.5,True,6,False,8,0.6,152.0,7,9,1257.0,1411.0,575,15,8,7,True,False,True,low Cost
722,False,1.1,False,12,False,12,1.0,93.0,6,20,138.0,1371.0,2359,13,6,3,False,False,False,Medium Cost
1250,True,1.5,False,14,True,20,0.4,167.0,5,18,11.0,1020.0,3314,6,5,6,True,True,True,High Cost
1358,False,1.7,False,0,False,60,0.6,147.0,3,1,889.0,1635.0,440,14,10,13,True,False,False,low Cost
1035,True,1.9,True,8,False,11,1.0,173.0,6,10,831.0,1709.0,2002,17,8,5,True,True,False,Medium Cost
1289,False,0.8,True,3,True,16,0.9,161.0,6,17,713.0,1854.0,3167,14,8,20,True,True,False,Very High Cost
1445,False,2.2,True,2,False,37,0.4,82.0,2,6,527.0,1393.0,3480,17,16,17,True,True,True,Very High Cost
1702,True,2.3,True,12,True,47,0.6,107.0,2,19,1284.0,1643.0,595,10,0,19,True,False,True,Medium Cost
534,False,0.5,True,4,False,2,0.2,85.0,5,16,911.0,1220.0,2466,5,3,18,False,True,True,High Cost
628,True,1.8,False,5,False,60,0.2,87.0,6,6,1047.0,1534.0,1337,12,7,14,False,True,False,Medium Cost
713,False,1.4,True,4,False,53,0.8,98.0,1,17,123.0,1477.0,1462,19,18,13,True,False,True,low Cost
1207,False,0.5,False,0,False,58,0.3,112.0,8,0,406.0,681.0,503,7,3,5,True,True,False,low Cost
683,True,2.1,False,7,False,30,0.1,197.0,7,8,927.0,1135.0,2066,9,0,15,False,False,False,Medium Cost
594,True,2.6,False,1,False,27,0.1,196.0,5,2,407.0,528.0,708,17,5,17,False,True,True,low Cost
537,True,2.0,False,1,True,55,0.3,103.0,7,2,1041.0,1430.0,2029,10,5,12,True,True,True,Medium Cost
1565,True,0.5,False,0,False,38,0.1,121.0,5,1,781.0,1364.0,308,19,17,7,True,True,True,low Cost
1052,False,0.9,False,1,False,6,0.8,195.0,4,16,1191.0,1839.0,552,6,1,11,False,False,True,low Cost
713,False,1.6,False,4,True,63,0.7,89.0,2,8,103.0,1760.0,2082,15,10,12,True,False,False,Medium Cost
1766,True,0.5,True,1,False,16,0.6,141.0,5,7,125.0,1227.0,3314,9,7,17,False,False,True,Very High Cost
584,True,1.7,True,1,True,19,0.4,199.0,4,4,919.0,1343.0,3996,12,9,17,True,True,True,Very High Cost
1541,True,1.5,True,6,True,5,0.5,109.0,4,10,536.0,1656.0,1795,7,3,4,True,True,True,Medium Cost
837,False,2.4,True,1,False,51,0.2,104.0,5,15,638.0,1831.0,594,16,6,20,True,False,True,low Cost
935,True,0.5,True,3,True,58,0.1,155.0,5,12,639.0,1087.0,2473,10,4,9,True,False,True,High Cost
665,True,0.7,False,0,True,31,0.1,185.0,5,2,496.0,1804.0,690,5,2,15,True,False,False,low Cost
680,True,2.4,False,13,True,34,0.4,157.0,2,17,686.0,1418.0,3845,15,1,4,True,True,True,Very High Cost
877,False,1.5,True,0,True,17,0.1,195.0,7,0,1064.0,1985.0,2004,11,8,9,True,True,True,Medium Cost
1493,False,1.5,True,13,False,53,0.5,102.0,5,16,240.0,1414.0,2083,19,15,20,False,True,True,High Cost
1762,False,0.6,False,3,True,26,0.1,83.0,6,14,525.0,704.0,2661,9,7,4,True,True,False,High Cost
842,True,1.8,True,4,False,57,1.0,124.0,3,10,348.0,730.0,1903,8,4,14,False,True,False,Medium Cost
925,True,2.1,False,9,False,56,0.2,196.0,1,14,1262.0,1520.0,2466,8,0,5,True,False,False,High Cost
1692,False,2.1,False,4,True,2,0.9,106.0,1,17,1899.0,1904.0,3779,9,3,7,True,True,True,Very High Cost
1576,True,2.2,False,8,False,5,0.7,139.0,3,17,258.0,789.0,3904,5,1,7,True,True,True,Very High Cost
1065,False,1.7,True,4,True,48,0.3,162.0,6,8,1188.0,1948.0,265,8,0,12,True,False,False,low Cost
958,True,1.6,False,9,True,60,0.4,200.0,1,12,730.0,751.0,1417,10,4,19,True,False,True,low Cost
623,True,0.8,False,6,True,26,0.3,197.0,7,12,484.0,1238.0,1769,10,1,16,True,False,False,Medium Cost
897,False,1.4,True,1,False,17,0.4,171.0,1,2,547.0,1852.0,2948,12,3,5,False,False,True,High Cost
1110,False,1.5,False,4,True,41,0.1,152.0,3,16,800.0,1455.0,2572,16,5,16,True,False,True,High Cost
616,True,2.2,False,3,True,21,0.8,150.0,7,4,347.0,513.0,3267,17,9,19,True,False,False,High Cost
1680,True,1.2,True,6,True,37,0.7,168.0,4,7,679.0,1231.0,1459,15,3,2,True,True,False,Medium Cost
1715,False,1.3,False,0,True,12,0.3,94.0,8,6,1224.0,1676.0,1633,15,10,5,True,True,True,High Cost
983,False,0.6,True,0,True,45,0.1,130.0,4,11,948.0,1205.0,2052,5,3,6,True,False,True,Medium Cost
720,True,0.9,True,12,True,14,0.8,165.0,4,14,366.0,1234.0,1086,14,7,3,True,True,False,low Cost
1660,False,0.6,False,2,True,24,0.8,169.0,2,3,223.0,1777.0,2402,12,10,14,True,True,True,High Cost
1564,False,1.5,True,1,False,42,0.7,108.0,2,2,1619.0,1962.0,3376,7,0,7,False,True,False,Very High Cost
592,False,0.8,True,1,False,52,0.9,103.0,7,10,332.0,970.0,1507,5,0,4,False,False,True,low Cost
969,False,1.8,True,2,True,44,0.6,158.0,3,7,167.0,909.0,641,9,1,8,True,False,True,low Cost
1356,True,0.5,True,0,False,35,0.8,131.0,1,19,782.0,951.0,3451,5,2,17,True,True,True,Very High Cost
504,True,1.0,False,8,False,14,0.5,189.0,7,9,881.0,1129.0,1607,15,0,10,True,True,True,low Cost
1546,True,0.5,True,3,True,6,0.2,101.0,1,4,91.0,1317.0,3521,15,11,9,True,False,False,Very High Cost
689,False,2.9,True,3,True,7,0.8,147.0,2,6,487.0,722.0,1241,9,0,16,True,False,False,low Cost
1685,False,0.6,False,14,False,16,0.6,137.0,7,15,120.0,1429.0,881,6,3,17,False,True,True,low Cost
1792,True,1.0,False,3,True,62,0.3,170.0,7,8,1626.0,1913.0,2563,18,14,15,True,False,True,Very High Cost
1786,False,1.2,False,11,False,61,0.1,123.0,3,14,74.0,865.0,3033,14,11,17,False,True,False,Very High Cost
1944,False,0.6,True,9,True,59,0.2,132.0,7,10,634.0,1079.0,769,19,13,3,True,False,True,low Cost
1077,True,2.5,False,13,True,49,0.6,131.0,4,14,334.0,1079.0,3454,17,11,2,True,False,True,Very High Cost
648,True,1.8,False,1,True,60,0.1,195.0,4,4,931.0,1811.0,819,10,3,4,True,False,False,low Cost
1702,True,0.5,True,8,False,2,0.6,185.0,6,19,921.0,1351.0,435,12,9,3,False,True,True,low Cost
1571,False,2.9,False,1,False,30,0.9,150.0,7,3,805.0,956.0,586,10,9,4,False,True,True,low Cost
856,True,1.1,True,14,True,19,0.7,125.0,6,19,1057.0,1931.0,650,17,0,10,True,False,True,low Cost
1786,False,2.6,False,6,False,14,1.0,115.0,4,15,616.0,912.0,3038,18,0,14,True,False,False,Very High Cost
914,True,0.7,False,1,True,60,0.9,198.0,5,4,740.0,840.0,3736,14,8,5,True,False,False,Very High Cost
1615,True,2.8,False,3,False,9,0.9,117.0,1,13,542.0,678.0,2948,8,3,3,True,True,False,High Cost
649,True,1.4,False,4,True,19,0.8,190.0,7,12,344.0,1551.0,739,18,1,2,True,True,False,low Cost
1646,False,2.5,False,3,True,25,0.6,200.0,2,5,211.0,1608.0,686,8,6,11,True,True,False,low Cost
1189,True,1.9,False,5,False,7,0.5,164.0,2,20,79.0,615.0,841,13,10,11,False,True,False,low Cost
1043,False,2.7,False,3,False,29,0.2,83.0,8,17,887.0,893.0,1183,5,3,8,True,False,False,low Cost
1920,False,0.6,True,3,True,19,0.5,131.0,3,8,670.0,1152.0,3943,13,0,4,True,True,False,Very High Cost
1220,True,2.8,False,1,False,54,0.7,109.0,7,20,383.0,1249.0,1037,6,4,15,True,False,False,low Cost
1748,True,0.5,True,11,True,53,0.5,114.0,4,20,718.0,1109.0,2633,16,0,9,True,False,False,High Cost
907,True,2.6,True,7,False,44,0.2,160.0,3,12,144.0,896.0,3911,13,6,8,False,False,False,Very High Cost
1193,True,2.3,False,7,False,20,1.0,158.0,7,13,1442.0,1904.0,1958,7,5,2,True,False,False,High Cost
1766,True,0.5,True,1,True,22,0.8,122.0,8,4,291.0,1318.0,3297,7,5,16,True,False,False,Very High Cost
1278,True,1.0,False,7,True,24,0.8,170.0,3,16,1352.0,1775.0,3141,6,2,11,True,True,True,Very High Cost
1234,False,1.7,True,8,False,17,0.9,174.0,6,15,209.0,725.0,3351,12,9,19,False,False,True,High Cost
1961,True,1.5,False,10,False,55,0.5,100.0,7,20,861.0,1888.0,2355,14,7,6,True,True,True,Very High Cost
1745,False,2.9,False,0,True,3,0.9,105.0,3,0,426.0,1629.0,1308,5,0,2,True,True,False,Medium Cost
1442,False,0.6,True,1,False,27,0.4,127.0,5,8,266.0,642.0,991,14,8,7,True,False,False,low Cost
1083,True,2.9,True,1,True,39,1.0,173.0,8,2,523.0,542.0,3248,8,6,6,True,False,True,High Cost
868,True,0.9,False,5,False,5,0.4,137.0,4,7,40.0,1311.0,1519,13,0,2,False,False,True,low Cost
864,False,1.6,True,0,True,53,0.3,88.0,6,1,262.0,1436.0,493,18,9,10,True,True,False,low Cost
1142,True,1.2,False,0,False,2,0.6,114.0,6,0,623.0,769.0,1747,7,0,14,False,True,False,Medium Cost
608,True,0.5,True,0,False,64,0.9,94.0,4,0,4.0,1351.0,2517,16,8,7,True,True,True,Medium Cost
983,False,1.8,False,0,True,53,0.9,187.0,1,4,1001.0,1176.0,1389,17,8,8,True,True,True,Medium Cost
1720,False,1.6,False,18,True,2,0.8,188.0,5,20,334.0,896.0,2522,10,5,2,True,False,True,High Cost
1802,True,1.2,True,8,False,27,0.5,116.0,5,16,453.0,963.0,1885,10,9,7,True,True,False,High Cost
591,False,2.1,True,18,True,16,0.5,196.0,7,20,952.0,1726.0,704,14,5,4,True,True,True,low Cost
1205,True,2.7,False,5,False,10,0.1,163.0,6,10,321.0,1870.0,953,18,11,20,False,True,True,low Cost
1369,True,1.7,True,3,False,28,0.6,108.0,1,18,1451.0,1469.0,3206,16,15,4,False,False,False,Very High Cost
713,False,0.9,True,0,False,42,0.1,94.0,1,14,1048.0,1123.0,928,12,10,9,False,False,True,low Cost
1082,False,2.3,True,11,False,2,1.0,101.0,4,20,398.0,724.0,2177,12,2,17,False,True,False,Medium Cost
1719,True,2.1,True,0,False,52,0.1,187.0,3,1,417.0,520.0,2610,10,1,11,True,True,True,High Cost
1544,False,2.4,False,18,True,12,0.1,186.0,7,20,470.0,844.0,489,9,4,2,True,False,True,low Cost
1090,True,2.3,False,1,True,8,0.6,128.0,8,8,1217.0,1670.0,3839,17,3,11,True,False,True,Very High Cost
1991,False,2.8,False,3,True,15,0.1,181.0,1,13,298.0,1037.0,1861,8,5,17,True,True,True,Medium Cost
1367,False,2.9,False,4,False,56,0.8,176.0,2,6,36.0,642.0,299,6,2,10,False,True,False,low Cost
1179,True,0.5,False,7,True,32,0.3,182.0,2,12,85.0,1451.0,340,16,5,16,True,False,False,low Cost
721,True,2.7,True,1,True,15,0.2,102.0,5,18,655.0,1255.0,3606,10,0,5,True,True,True,Very High Cost
1549,True,1.8,True,0,False,62,0.7,91.0,4,4,167.0,990.0,799,7,3,9,True,False,True,low Cost
1349,True,2.1,True,3,False,46,0.9,134.0,6,12,212.0,623.0,2367,11,7,10,True,False,True,Medium Cost
1799,False,1.0,False,1,True,30,0.6,123.0,3,9,617.0,1386.0,445,10,8,10,True,True,False,low Cost
1075,False,0.5,True,2,False,11,0.2,122.0,1,16,271.0,1769.0,3927,8,3,7,True,False,False,Very High Cost
684,True,0.9,True,3,True,63,1.0,157.0,5,9,159.0,1738.0,3756,17,5,12,True,True,True,Very High Cost
1837,False,0.5,False,9,False,36,0.9,162.0,4,20,786.0,872.0,770,14,1,15,False,False,True,low Cost
1619,True,1.9,False,2,True,21,0.4,138.0,1,9,46.0,562.0,1641,7,2,13,True,False,False,Medium Cost
965,True,1.4,False,1,False,13,0.9,197.0,8,2,645.0,1275.0,2343,17,12,15,True,False,False,High Cost
730,False,1.5,False,9,False,9,0.7,122.0,4,15,1371.0,1677.0,2787,10,8,7,True,False,True,High Cost
1361,True,1.4,False,1,False,47,1.0,169.0,5,2,881.0,1382.0,2495,8,7,16,False,False,True,High Cost
1494,False,1.6,False,3,True,45,0.8,158.0,5,4,449.0,790.0,3208,11,9,4,True,False,False,Very High Cost
1027,True,0.8,False,7,False,18,1.0,146.0,7,11,338.0,534.0,1234,7,4,14,True,False,True,low Cost
1807,False,0.8,True,0,True,38,0.2,97.0,8,0,1332.0,1814.0,1069,7,6,7,True,False,False,Medium Cost
709,False,2.4,True,1,False,11,0.1,130.0,5,11,119.0,1531.0,3568,16,14,3,False,False,True,Very High Cost
689,False,1.4,False,2,False,45,0.5,103.0,5,11,256.0,823.0,3585,10,1,10,True,False,False,Very High Cost
955,True,0.5,False,2,False,2,0.6,155.0,4,10,428.0,1254.0,1974,14,1,18,True,True,False,Medium Cost
1872,True,1.9,False,5,False,35,0.6,111.0,3,14,1546.0,1879.0,2419,15,5,19,False,False,False,Very High Cost
1259,False,1.2,True,0,False,13,0.5,97.0,2,0,1210.0,1989.0,340,17,13,4,True,False,True,low Cost
695,False,1.2,False,1,True,41,0.4,169.0,8,8,789.0,1211.0,2282,5,2,17,True,True,False,Medium Cost
1969,False,1.2,True,9,False,63,0.2,132.0,4,11,390.0,756.0,298,10,1,10,True,True,False,low Cost
759,False,2.5,False,3,True,39,0.3,162.0,2,8,110.0,1317.0,968,6,2,2,True,False,False,low Cost
936,False,1.0,False,1,False,18,0.2,153.0,3,18,1330.0,1686.0,2391,12,6,3,True,True,True,High Cost
1176,True,2.1,False,2,True,62,0.5,168.0,2,10,674.0,1455.0,1534,6,2,17,True,False,False,Medium Cost
1802,False,2.7,True,0,True,10,0.6,101.0,7,9,253.0,590.0,696,14,7,3,True,True,False,low Cost
772,False,1.0,True,0,True,23,0.6,97.0,7,11,317.0,1805.0,2782,7,0,17,True,False,False,High Cost
1318,True,2.4,False,1,True,45,0.1,136.0,2,7,183.0,661.0,755,18,3,9,True,False,True,low Cost
591,True,0.5,True,1,True,16,0.9,90.0,6,17,892.0,1603.0,3746,5,0,5,True,True,False,Very High Cost
569,True,2.5,True,0,False,41,0.3,124.0,1,1,388.0,605.0,2651,17,7,4,False,False,False,Medium Cost
764,False,1.0,True,9,True,45,0.5,124.0,8,11,52.0,539.0,1341,19,1,12,True,False,False,low Cost
1056,True,2.1,True,8,True,37,0.7,101.0,3,11,914.0,979.0,2651,15,5,3,True,True,True,High Cost
1982,True,1.6,False,2,True,12,0.2,80.0,5,20,287.0,593.0,1824,13,3,14,True,True,True,Medium Cost
1830,True,0.5,False,5,False,14,0.8,160.0,6,6,773.0,1353.0,1905,16,3,19,True,True,True,High Cost
1122,False,0.5,False,0,True,40,0.3,156.0,7,14,675.0,1163.0,1456,9,3,20,True,True,False,Medium Cost
1023,True,0.7,False,2,True,63,0.7,153.0,7,8,367.0,1985.0,3155,11,10,7,True,True,True,Very High Cost
1283,True,2.4,True,8,True,33,1.0,93.0,3,15,510.0,980.0,773,17,7,2,True,True,False,low Cost
1602,False,1.6,True,0,True,35,0.1,99.0,7,7,1325.0,1800.0,1829,18,17,13,True,False,False,High Cost
732,True,1.3,False,5,True,32,0.4,163.0,8,7,1661.0,1836.0,3883,12,2,5,True,False,True,Very High Cost
1854,False,0.9,True,0,True,33,0.4,195.0,1,0,665.0,718.0,1675,14,12,9,True,False,True,Medium Cost
718,True,1.6,True,1,True,30,0.4,93.0,3,12,662.0,997.0,1601,10,9,12,True,True,True,Medium Cost
897,True,2.0,False,3,True,2,0.6,154.0,8,10,0.0,994.0,1958,7,5,7,True,True,False,Medium Cost
1405,False,1.7,False,0,False,8,0.3,107.0,4,7,284.0,1036.0,2376,19,6,11,False,True,False,High Cost
798,False,0.6,True,6,True,21,0.5,110.0,2,12,661.0,1951.0,1647,12,2,3,True,False,False,Medium Cost
1035,True,2.7,False,1,False,40,0.2,157.0,5,15,757.0,1912.0,3548,14,4,5,False,True,True,Very High Cost
1396,True,0.6,False,0,False,37,0.7,134.0,4,15,560.0,1177.0,2694,18,3,19,False,False,True,High Cost
1749,True,0.5,True,7,True,49,0.8,178.0,1,8,470.0,775.0,2195,5,4,4,True,False,True,High Cost
1588,True,2.5,False,12,True,4,0.3,148.0,5,20,146.0,822.0,2506,5,3,11,True,False,False,High Cost
1600,False,0.5,False,1,True,16,0.3,94.0,4,16,1315.0,1710.0,2073,9,5,4,True,True,False,High Cost
1522,False,2.2,False,4,False,21,0.7,162.0,6,11,533.0,1696.0,3767,15,9,16,False,False,True,Very High Cost
1279,True,2.5,False,5,True,7,0.5,105.0,6,6,560.0,1633.0,1150,7,2,7,True,False,False,Medium Cost
719,False,2.9,False,7,False,6,0.7,102.0,6,8,405.0,1141.0,841,9,1,2,True,False,False,low Cost
544,True,0.5,True,2,True,7,0.2,129.0,5,15,227.0,610.0,1675,13,4,17,True,True,False,low Cost
1007,True,2.9,True,5,True,21,0.8,185.0,8,12,479.0,831.0,1301,8,6,12,True,True,False,low Cost
590,True,1.2,True,0,False,32,0.4,141.0,6,1,227.0,509.0,1817,10,0,6,False,True,False,low Cost
1788,False,0.5,False,0,True,6,0.2,141.0,6,16,149.0,1022.0,2321,7,5,20,True,True,False,High Cost
748,False,1.4,False,0,False,25,1.0,110.0,7,14,88.0,709.0,1974,17,5,13,False,True,True,Medium Cost
757,True,0.9,True,4,False,64,0.5,157.0,7,5,114.0,819.0,3433,6,5,10,True,True,False,High Cost
1561,True,1.6,True,1,True,27,0.8,174.0,3,10,662.0,874.0,1205,12,7,3,True,True,False,Medium Cost
1327,False,2.8,False,10,False,23,0.5,89.0,7,16,441.0,1721.0,872,7,5,4,True,True,True,low Cost
797,True,1.5,True,4,False,18,0.6,81.0,8,20,888.0,1466.0,2052,9,3,14,True,True,True,Medium Cost
727,True,2.5,True,0,True,64,0.2,193.0,1,9,664.0,711.0,3654,9,1,16,True,True,False,Very High Cost
686,True,2.7,True,0,False,36,0.1,194.0,4,1,64.0,745.0,1503,10,0,13,False,False,False,low Cost
1515,True,2.1,True,4,True,24,0.9,176.0,5,6,747.0,1247.0,3104,6,5,20,True,False,False,Very High Cost
555,True,0.5,True,2,False,17,0.2,163.0,5,12,956.0,1010.0,343,19,14,3,False,True,True,low Cost
1589,False,0.6,False,0,False,5,0.8,112.0,5,2,776.0,1397.0,3430,7,5,19,True,True,True,Very High Cost
1976,True,2.6,True,6,False,45,1.0,136.0,4,19,652.0,1933.0,2470,11,1,3,False,False,False,Very High Cost
1884,False,1.0,True,3,False,24,0.5,149.0,6,4,1168.0,1179.0,1396,15,8,9,True,True,True,Medium Cost
1063,False,2.0,False,0,False,27,0.2,86.0,6,7,201.0,582.0,2668,12,5,19,False,False,False,High Cost
672,True,0.6,True,13,False,61,0.1,194.0,5,20,724.0,1127.0,1457,14,10,20,True,False,True,low Cost
635,True,0.5,False,9,False,16,1.0,110.0,7,17,599.0,1299.0,2452,19,17,8,True,False,False,High Cost
1906,True,1.9,True,3,False,55,0.2,113.0,3,4,3.0,629.0,1871,13,5,4,True,False,True,Medium Cost
1753,False,0.7,False,4,False,40,0.6,191.0,4,11,1652.0,1983.0,1112,8,2,15,True,True,True,Medium Cost
659,False,1.4,True,2,True,3,0.1,85.0,8,6,190.0,657.0,967,10,1,14,True,False,True,low Cost
